id,name,body_part,page,image_url
15411101,"Sentadilla con barra a remo vertical","Thighs",206,"https://lyfta.app/images/exercises/15411101.png"
15431101,"Peso muerto con piernas rÃ­gidas con barra","Hips",33,"https://lyfta.app/images/exercises/15431101.png"
15491101,"Patada a tope con doble pierna","Plyometrics",206,"https://lyfta.app/images/exercises/15491101.png"
15541101,"Salto dividido con mancuernas","Plyometrics",114,"https://lyfta.app/images/exercises/15541101.png"
15561101,"Peso muerto con piernas rÃ­gidas con mancuernas en banco","Hips",183,"https://lyfta.app/images/exercises/15561101.png"
15581101,"Sentadilla contra la pared con mancuernas","Thighs",97,"https://lyfta.app/images/exercises/15581101.png"
15601101,"Estiramiento de isquiotibiales sentado con pelota de ejercicio","Hamstrings Thighs",183,"https://lyfta.app/images/exercises/15601101.png"
15611101,"Estiramiento de cuÃ¡driceps sentado con pelota de ejercicio","Thighs",206,"https://lyfta.app/images/exercises/15611101.png"
15621101,"Sentadilla contra la pared con pelota de ejercicio","Quadriceps Thighs",206,"https://lyfta.app/images/exercises/15621101.png"
15631101,"Elevaciones de piernas delanteras y traseras","Hips",144,"https://lyfta.app/images/exercises/15631101.png"
15651101,"Kettlebell muerto limpio","Weightlifting",206,"https://lyfta.app/images/exercises/15651101.png"
15691101,"Peso muerto con una pierna con pesa rusa","Hips",28,"https://lyfta.app/images/exercises/15691101.png"
15701101,"Salto con rodilla doblada","Plyometrics",94,"https://lyfta.app/images/exercises/15701101.png"
15761101,"Estiramiento de los isquiotibiales con la pierna hacia arriba","Hamstrings Thighs",91,"https://lyfta.app/images/exercises/15761101.png"
15811101,"Estocada trasera con peso corporal","Quadriceps Thighs",16,"https://lyfta.app/images/exercises/15811101.png"
15841101,"Salto con cohete","Thighs",206,"https://lyfta.app/images/exercises/15841101.png"
15871101,"Secuencia de postura sentada de gran angular","Thighs",207,"https://lyfta.app/images/exercises/15871101.png"
15891101,"Patada a tope con una sola pierna","Plyometrics",183,"https://lyfta.app/images/exercises/15891101.png"
15941101,"Sentadilla Smith Frankenstein","Thighs",198,"https://lyfta.app/images/exercises/15941101.png"
15981101,"Sentadilla Smith Zercher","Thighs",164,"https://lyfta.app/images/exercises/15981101.png"
15991101,"Estiramiento de isquiotibiales y pantorrillas de pie con correa","Hamstrings Thighs",54,"https://lyfta.app/images/exercises/15991101.png"
16001101,"Salto de longitud de pie","Plyometrics",168,"https://lyfta.app/images/exercises/16001101.png"
16011101,"ContracciÃ³n del tendÃ³n de la corva de la pierna recta de pie RelÃ¡jese sobre una pelota de ejercicio","Hamstrings Thighs",168,"https://lyfta.app/images/exercises/16011101.png"
16031101,"Sentadilla en la pared con pelota de ejercicio ponderada","Thighs",207,"https://lyfta.app/images/exercises/16031101.png"
16041101,"El tramo mÃ¡s grande del mundo","Thighs",168,"https://lyfta.app/images/exercises/16041101.png"
16051101,"FlexiÃ³n de trÃ­ceps","Triceps Upper Arms",5,"https://lyfta.app/images/exercises/16051101.png"
16061101,"Empuje de trÃ­ceps con agarre inverso","Triceps Upper Arms",21,"https://lyfta.app/images/exercises/16061101.png"
16081101,"Curl de bÃ­ceps con agarre inverso","Biceps Upper Arms",30,"https://lyfta.app/images/exercises/16081101.png"
16101101,"Curl de dedos detrÃ¡s de la espalda","Forearms",15,"https://lyfta.app/images/exercises/16101101.png"
16161101,"Curl predicador con agarre inverso y palanca","Biceps Upper Arms",179,"https://lyfta.app/images/exercises/16161101.png"
16171101,"Press de martillo con un brazo y declinado con mancuernas","Upper Arms",207,"https://lyfta.app/images/exercises/16171101.png"
16191101,"Press de martillo inclinado con un brazo y mancuernas","Upper Arms",207,"https://lyfta.app/images/exercises/16191101.png"
16231101,"Palmas en press de banca inclinado","Upper Arms",198,"https://lyfta.app/images/exercises/16231101.png"
16261101,"Press de banca con agarre cerrado y descenso inverso con mÃ¡quina Smith","Chest",112,"https://lyfta.app/images/exercises/16261101.png"
16271101,"Curl predicador con agarre cerrado","Biceps Upper Arms",14,"https://lyfta.app/images/exercises/16271101.png"
16321101,"Arrastrar rizo","Biceps Upper Arms",49,"https://lyfta.app/images/exercises/16321101.png"
16341101,"Curl de bÃ­ceps tendido con cable","Biceps Upper Arms",98,"https://lyfta.app/images/exercises/16341101.png"
16351101,"Curl de predicador inverso con un brazo con cable","Biceps Upper Arms",207,"https://lyfta.app/images/exercises/16351101.png"
16371101,"Curl con cable sobre la cabeza sobre una pelota de ejercicio","Biceps Upper Arms",207,"https://lyfta.app/images/exercises/16371101.png"
16381101,"Curl de bÃ­ceps con cable hacia abajo","Biceps Upper Arms",74,"https://lyfta.app/images/exercises/16381101.png"
16421101,"Curl de concentraciÃ³n con un brazo sentado en cable","Biceps Upper Arms",126,"https://lyfta.app/images/exercises/16421101.png"
16431101,"Curl sobre la cabeza sentado con cable","Biceps Upper Arms",155,"https://lyfta.app/images/exercises/16431101.png"
16441101,"Curl en cuclillas con cable","Biceps Upper Arms",62,"https://lyfta.app/images/exercises/16441101.png"
16451101,"Curl con dos brazos con cable en banco inclinado","Biceps Upper Arms",155,"https://lyfta.app/images/exercises/16451101.png"
16471101,"Curl de predicador alternativo con mancuernas","Biceps Upper Arms",120,"https://lyfta.app/images/exercises/16471101.png"
16481101,"Curl de martillo sentado alternativo con mancuernas","Biceps Upper Arms",25,"https://lyfta.app/images/exercises/16481101.png"
16491101,"Curl de bÃ­ceps alterno con mancuernas y pierna levantada sobre una pelota de ejercicio","Biceps Upper Arms",207,"https://lyfta.app/images/exercises/16491101.png"
16521101,"Curl de bÃ­ceps con mancuernas sobre una pelota de ejercicio con la pierna levantada","Biceps Upper Arms",207,"https://lyfta.app/images/exercises/16521101.png"
16601101,"Pelota de ejercicio de flexiÃ³n de bÃ­ceps arrodillada con mancuernas","Biceps Upper Arms",207,"https://lyfta.app/images/exercises/16601101.png"
16621101,"Curl ancho acostado con mancuernas","Biceps Upper Arms",126,"https://lyfta.app/images/exercises/16621101.png"
16631101,"Curl predicador con martillo a un brazo con mancuernas","Biceps Upper Arms",67,"https://lyfta.app/images/exercises/16631101.png"
16661101,"Curl de martillo propenso a un brazo con mancuernas","Biceps Upper Arms",207,"https://lyfta.app/images/exercises/16661101.png"
16681101,"Curl de bÃ­ceps sentado con un brazo con mancuernas sobre una pelota de ejercicio","Biceps Upper Arms",207,"https://lyfta.app/images/exercises/16681101.png"
16691101,"Curl de martillo sentado con un brazo y mancuernas","Biceps Upper Arms",85,"https://lyfta.app/images/exercises/16691101.png"
16741101,"Curl de martillo inclinado boca abajo con mancuernas","Biceps Upper Arms",207,"https://lyfta.app/images/exercises/16741101.png"
16831101,"Curl de bÃ­ceps con mÃ¡quina Smith","Biceps Upper Arms",124,"https://lyfta.app/images/exercises/16831101.png"
16971101,"Sentadilla con corte de madera invertido con balÃ³n medicinal","Waist",109,"https://lyfta.app/images/exercises/16971101.png"
17021101,"Toque del pie con una sola pierna","Hips",168,"https://lyfta.app/images/exercises/17021101.png"
17031101,"FlexiÃ³n transversal con una sola pierna","Thighs",208,"https://lyfta.app/images/exercises/17031101.png"
17051101,"Sentadilla sobre bosu ball","Quadriceps Thighs",208,"https://lyfta.app/images/exercises/17051101.png"
17071101,"Giro boca abajo en la pelota de estabilidad","Waist",208,"https://lyfta.app/images/exercises/17071101.png"
17091101,"Estiramiento del glÃºteo mayor en decÃºbito asistido","Hips",184,"https://lyfta.app/images/exercises/17091101.png"
17111101,"Estiramiento mÃ­nimo y medio del glÃºteo oblicuo asistido","Hips",168,"https://lyfta.app/images/exercises/17111101.png"
17141101,"Estiramiento del recto femoral en decÃºbito prono asistido","Waist",208,"https://lyfta.app/images/exercises/17141101.png"
17151101,"Estiramiento asistido del oblicuo y del dorsal ancho sobre balÃ³n de estabilidad","Back",208,"https://lyfta.app/images/exercises/17151101.png"
17171101,"Remo en sentadilla con cable","Back",208,"https://lyfta.app/images/exercises/17171101.png"
17181101,"Sentado Agarre cerrado DetrÃ¡s del cuello ExtensiÃ³n de trÃ­ceps","Triceps Upper Arms",118,"https://lyfta.app/images/exercises/17181101.png"
17211101,"TrituracrÃ¡neos con agarre inverso","Upper Arms",18,"https://lyfta.app/images/exercises/17211101.png"
17221101,"ExtensiÃ³n de trÃ­ceps por encima de la cabeza en polea alta","Triceps Upper Arms",4,"https://lyfta.app/images/exercises/17221101.png"
17261101,"Cable Cuerda Tendido En El Suelo ExtensiÃ³n De TrÃ­ceps","Triceps Upper Arms",184,"https://lyfta.app/images/exercises/17261101.png"
17291101,"ExtensiÃ³n alternativa acostada con mancuernas","Triceps Upper Arms",184,"https://lyfta.app/images/exercises/17291101.png"
17301101,"Mancuerna sentado inclinado sobre contragolpe alternativo","Upper Arms",208,"https://lyfta.app/images/exercises/17301101.png"
17321101,"ExtensiÃ³n de trÃ­ceps con estocada hacia adelante con mancuernas","Triceps Upper Arms",168,"https://lyfta.app/images/exercises/17321101.png"
17331101,"ExtensiÃ³n de dos brazos inclinada con mancuernas","Triceps Upper Arms",76,"https://lyfta.app/images/exercises/17331101.png"
17351101,"ExtensiÃ³n Ãºnica acostada","Triceps Upper Arms",7,"https://lyfta.app/images/exercises/17351101.png"
17391101,"Contragolpe de trÃ­ceps alterno de pie con mancuernas","Triceps Upper Arms",46,"https://lyfta.app/images/exercises/17391101.png"
17401101,"Mancuerna De Pie Inclinada Sobre Un Brazo ExtensiÃ³n De TrÃ­ceps","Triceps Upper Arms",134,"https://lyfta.app/images/exercises/17401101.png"
17411101,"De pie, inclinado sobre la extensiÃ³n de trÃ­ceps con dos brazos","Triceps Upper Arms",69,"https://lyfta.app/images/exercises/17411101.png"
17421101,"Contragolpe de trÃ­ceps con mancuernas y postura de cigÃ¼eÃ±a","Triceps Upper Arms",76,"https://lyfta.app/images/exercises/17421101.png"
17431101,"Press de banca con torsiÃ³n con mancuernas","Upper Arms",208,"https://lyfta.app/images/exercises/17431101.png"
17451101,"Estiramiento de trÃ­ceps sentado con pelota de ejercicio","Triceps Upper Arms",208,"https://lyfta.app/images/exercises/17451101.png"
17461101,"Pelota de ejercicio para extensiÃ³n de trÃ­ceps en decÃºbito supino","Triceps Upper Arms",209,"https://lyfta.app/images/exercises/17461101.png"
17491101,"Prensa francesa de pie con barra EZ","Triceps Upper Arms",35,"https://lyfta.app/images/exercises/17491101.png"
17501101,"Lanzamiento de pecho en posiciÃ³n supina con balÃ³n medicinal","Upper Arms",184,"https://lyfta.app/images/exercises/17501101.png"
17561101,"Peso muerto con una sola pierna con barra","Hips",78,"https://lyfta.app/images/exercises/17561101.png"
17601101,"Sentadilla en copa","Thighs",4,"https://lyfta.app/images/exercises/17601101.png"
17611101,"ElevaciÃ³n de rodilla oblicua colgante","Waist",53,"https://lyfta.app/images/exercises/17611101.png"
17621101,"Sentadilla con una sola pierna con apoyo","Thighs",124,"https://lyfta.app/images/exercises/17621101.png"
17631101,"Dominadas con agarre de hombro","Back",28,"https://lyfta.app/images/exercises/17631101.png"
17641101,"ElevaciÃ³n de cadera con pierna colgante","Waist",14,"https://lyfta.app/images/exercises/17641101.png"
17661101,"Curl de piernas inverso autoasistido","Thighs",209,"https://lyfta.app/images/exercises/17661101.png"
17721101,"ElevaciÃ³n de codo: flexiÃ³n inversa","Back",168,"https://lyfta.app/images/exercises/17721101.png"
17761101,"ExtensiÃ³n de cadera con una sola pierna recta acostada","Thighs",209,"https://lyfta.app/images/exercises/17761101.png"
17781101,"Estiramiento de pecho de pie asistido","Chest",155,"https://lyfta.app/images/exercises/17781101.png"
17801101,"Estiramiento del pecho con el brazo doblado","Chest",83,"https://lyfta.app/images/exercises/17801101.png"
17831101,"Estiramiento del pecho de pie","Chest",145,"https://lyfta.app/images/exercises/17831101.png"
17851101,"Estiramiento del pecho de rodillas","Chest",41,"https://lyfta.app/images/exercises/17851101.png"
17891101,"Estiramiento asistido de brazos extendidos","Chest",169,"https://lyfta.app/images/exercises/17891101.png"
17901101,"Estiramiento del pecho con tracciÃ³n asistida de brazos en decÃºbito prono","Chest",155,"https://lyfta.app/images/exercises/17901101.png"
17931101,"Estiramiento cruzado sobre los hombros.","Back",98,"https://lyfta.app/images/exercises/17931101.png"
17971101,"Estiramiento de espalda hacia arriba","Back",109,"https://lyfta.app/images/exercises/17971101.png"
17981101,"Estiramiento de todo el cuerpo acostado","Back",126,"https://lyfta.app/images/exercises/17981101.png"
18001101,"Estiramiento de espalda con suspensiÃ³n de cable","Back",184,"https://lyfta.app/images/exercises/18001101.png"
18011101,"Estiramiento lateral de un brazo","Back",85,"https://lyfta.app/images/exercises/18011101.png"
18021101,"Estiramiento lateral lateral","Back",184,"https://lyfta.app/images/exercises/18021101.png"
18031101,"Estiramiento extensor del tronco inferior sentado","Back",98,"https://lyfta.app/images/exercises/18031101.png"
18061101,"Estiramiento de alcance lateral sentado","Back",94,"https://lyfta.app/images/exercises/18061101.png"
18071101,"Sentado Con Las Piernas Cruzadas Estirarse Hacia Adelante","Back",68,"https://lyfta.app/images/exercises/18071101.png"
18081101,"Estiramiento extensor del tronco inferior reclinado","Hips",169,"https://lyfta.app/images/exercises/18081101.png"
18121101,"Estiramiento de rotaciÃ³n hacia atrÃ¡s de rodillas","Back",120,"https://lyfta.app/images/exercises/18121101.png"
18131101,"Estiramiento de rotaciÃ³n de pie hacia atrÃ¡s","Back",81,"https://lyfta.app/images/exercises/18131101.png"
18211101,"ExtensiÃ³n y supinaciÃ³n del codo: estiramiento del antebrazo en pronaciÃ³n","Triceps Upper Arms",114,"https://lyfta.app/images/exercises/18211101.png"
18221101,"Estiramiento extensor y desviador cubital de muÃ±eca","Forearms",67,"https://lyfta.app/images/exercises/18221101.png"
18261101,"Estiramiento de los flexores de los dedos","Forearms",74,"https://lyfta.app/images/exercises/18261101.png"
18351101,"Estiramiento de flexiÃ³n de cuello sentado","Neck",40,"https://lyfta.app/images/exercises/18351101.png"
18361101,"Estiramiento del cuello en flexiÃ³n hacia adelante","Neck",35,"https://lyfta.app/images/exercises/18361101.png"
18391101,"Estiramiento de los flexores del cuello","Neck",76,"https://lyfta.app/images/exercises/18391101.png"
18401101,"FlexiÃ³n del cuello y estiramiento rotacional","Neck",85,"https://lyfta.app/images/exercises/18401101.png"
18411101,"Estiramiento extensor del cuello acostado","Neck",37,"https://lyfta.app/images/exercises/18411101.png"
18421101,"Estiramiento de extensiÃ³n del cuello acostado","Neck",91,"https://lyfta.app/images/exercises/18421101.png"
18451101,"Rechazo de abdominales inversos con piernas dobladas","Waist",88,"https://lyfta.app/images/exercises/18451101.png"
18461101,"Estiramiento de hombros de calentamiento con banda","Chest",43,"https://lyfta.app/images/exercises/18461101.png"
18471101,"Estiramiento de cÃ­rculos de cadera","Hips",135,"https://lyfta.app/images/exercises/18471101.png"
18481101,"Estiramiento de pantorrillas en posiciÃ³n estÃ¡tica","Calves",135,"https://lyfta.app/images/exercises/18481101.png"
